index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
1,12/6/2021,Aposta Dispensary,SyduIyTRlRy,84480,Imarisha Jamii,Kenya,Turkana County,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12/6/2021,Kaaleng Health Centre,ABFocyEezFV,84480,Imarisha Jamii,Kenya,Turkana County,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12/6/2021,Kaapoka Health Centre,BdEUTRbjYoI,84480,Imarisha Jamii,Kenya,Turkana County,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12/6/2021,Kaeris Dispensary,QAQF3TVmUGy,84480,Imarisha Jamii,Kenya,Turkana County,4,3,16,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12/6/2021,Kaikor Health Centre,vLfChG5goBd,84480,Imarisha Jamii,Kenya,Turkana County,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12/6/2021,Kainuk Health Centre,RYOBqzoEpP7,84480,Imarisha Jamii,Kenya,Turkana County,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12/6/2021,Kakuma Health Centre,gb7zOoRoBzD,84480,Imarisha Jamii,Kenya,Turkana County,0,0,69,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12/6/2021,Kakuma Mission Hospital,y3sdbZTk4Nq,84480,Imarisha Jamii,Kenya,Turkana County,1,2,38,30,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12/6/2021,Kalemungorok Dispensary,zKtWJtaqwQW,84480,Imarisha Jamii,Kenya,Turkana County,1,0,26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12/6/2021,Kalobeyei Dispensary,zr2rkncXfIY,84480,Imarisha Jamii,Kenya,Turkana County,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
